RELSHIPP,SCHL,SCH,SCHG,ESR,WKHP,WAGP,COW,INDP,OCCP,AGEP,SEX,RAC1P,HISP,MAR,NATIVITY,CIT,ENG,LANX,DRIVESP,JWMNP,JWTRNS,HICOV,PRIVCOV,PUBCOV,DIS,DEAR,DEYE,DPHY,FER,PINCP,SEMP,SSIP,SSP,poverty_status
25,07,2,07,,,,,,,11,2,8,02,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,1
21,17,1,,6,,0,,,,68,2,2,01,1,1,1,,2,,,,1,2,1,2,2,2,2,,11300,0,0,11300,0
30,07,2,06,,,,,,,10,2,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
20,16,1,,6,,0,,,,82,2,1,01,3,2,4,3,1,,,,1,2,1,1,2,1,1,,6200,0,6200,0,0
20,22,1,,6,,0,3,7860,4600,80,2,8,02,5,1,1,1,1,,,,1,2,1,1,1,2,1,,41300,0,0,41300,0
36,15,1,,1,30,30000,1,8680,4110,25,2,1,01,5,1,1,,2,2,10,01,1,1,2,2,2,2,2,2,30000,0,0,0,0
20,22,1,,6,12,350,6,8080,3230,72,2,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,71850,18700,0,36300,0
25,03,3,03,,,,,,,6,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
21,17,1,,1,40,92000,1,7390,4920,61,1,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,92000,0,0,0,0
20,20,1,,1,60,90000,1,8770,0440,62,1,8,02,1,1,1,,2,,,11,1,1,2,2,2,2,2,,90000,0,0,0,0
20,22,1,,1,42,110000,3,7860,2310,61,2,1,02,1,1,1,1,1,,,11,1,1,2,1,1,2,2,,113000,3000,0,0,0
36,22,1,,1,40,8500,1,6890,0630,25,2,6,01,5,2,5,1,1,1,10,01,1,2,1,2,2,2,2,2,8500,0,0,0,1
20,22,1,,1,40,80000,1,7380,1106,40,1,6,01,1,2,5,1,1,,,11,1,1,2,2,2,2,2,,80000,0,0,0,0
25,15,2,14,6,,0,,,,17,1,8,11,5,1,1,1,1,,,,1,2,1,2,2,2,2,,0,0,0,0,1
20,21,1,,1,40,70000,2,7870,1105,39,1,9,01,1,1,1,,2,1,10,01,1,1,2,2,2,2,2,,67600,0,0,0,0
20,21,1,,6,,0,,,,81,1,1,01,5,1,1,,2,,,,1,1,1,2,2,2,2,,55200,0,0,24000,0
38,18,1,,1,35,18000,1,8680,4110,25,2,9,01,5,1,1,,2,1,15,01,1,2,1,2,2,2,2,2,18000,0,0,0,0
20,15,1,,1,40,55000,5,9480,1050,51,2,8,02,2,1,1,1,1,1,25,01,1,1,2,1,2,2,1,,55000,0,0,0,0
21,19,1,,1,30,37000,1,6190,9141,50,1,2,01,1,1,1,,2,,,11,2,2,2,2,2,2,2,,37000,0,0,0,0
21,22,1,,6,,0,,,,47,2,6,01,1,2,5,3,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
20,20,1,,6,,0,,,,78,1,1,01,1,1,1,,2,,,,1,2,1,2,2,2,2,,16200,0,0,16200,0
20,09,1,,1,40,60000,1,1691,9130,52,1,8,02,1,2,5,3,1,2,15,01,1,1,2,2,2,2,2,,60000,0,0,0,0
25,10,2,10,,,,,,,13,2,8,11,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,1
25,03,2,03,,,,,,,6,2,6,01,5,2,5,1,1,,,,1,1,2,2,2,2,2,,,,,,0
20,21,1,,6,,0,,,,71,2,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,118000,0,0,0,0
20,16,1,,1,40,65000,5,6370,5550,57,1,1,01,1,1,1,,2,1,75,01,1,1,2,2,2,2,2,,65000,0,0,0,0
21,19,1,,6,,0,1,5392,5240,67,1,9,02,1,1,1,,2,,,,1,2,1,2,2,2,2,,32100,0,0,8700,0
30,09,2,09,,,,,,,12,1,2,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
20,19,2,15,1,48,44000,1,8191,3649,24,2,6,01,5,2,4,1,1,1,20,01,1,1,2,2,2,2,2,2,44000,0,0,0,0
25,01,1,,,,,,,,3,2,6,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
20,16,1,,1,40,50000,1,8191,9645,38,1,6,01,1,1,1,,2,,,11,1,2,1,1,2,2,2,,50000,0,0,0,0
20,20,1,,1,48,185000,5,6290,9040,44,1,1,01,1,1,1,,2,1,35,01,1,1,1,1,2,2,1,,185000,0,0,0,0
20,24,1,,1,40,150000,7,7980,3010,53,2,2,01,3,1,1,,2,2,15,01,1,1,2,2,2,2,2,,150000,0,0,0,0
34,20,1,,1,72,0,6,6570,5600,29,2,8,11,5,1,1,2,1,,10,12,1,2,1,2,2,2,2,2,29900,25000,0,0,0
21,07,1,,1,40,47000,1,0770,7340,44,1,8,02,1,2,4,2,1,1,141,01,1,2,1,2,2,2,2,,47000,0,0,0,0
25,05,2,05,,,,,,,9,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,19,1,,1,40,31700,1,7590,8740,31,2,8,02,3,1,1,1,1,1,15,01,2,2,2,2,2,2,2,2,31700,0,0,0,0
20,18,1,,6,,0,5,6370,5540,64,1,6,01,1,2,4,2,1,,,,1,1,2,2,2,2,2,,35000,0,0,20000,0
20,20,1,,6,,0,,,,82,2,1,01,2,1,1,,2,,,,1,2,1,2,2,2,2,,13200,0,0,13200,0
21,18,1,,1,40,130000,1,6871,1006,48,2,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,2,130000,0,0,0,0
25,11,2,11,,,0,,,,15,2,9,02,5,1,1,2,1,,,,1,2,1,1,1,2,2,2,0,0,0,0,1
20,14,1,,1,25,25000,1,8680,4055,67,1,8,24,2,2,4,,2,1,30,01,1,2,1,2,2,2,2,,36500,0,0,11500,0
25,,,,,,,,,,0,2,9,02,5,1,1,,,,,,1,2,1,2,2,2,,,,,,,0
25,16,1,,1,40,60000,1,2490,9620,39,1,8,02,3,2,4,2,1,1,30,01,1,1,2,2,2,2,2,,60000,0,0,0,0
30,04,2,03,,,,,,,7,1,9,23,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,1
20,22,1,,1,40,153000,1,6970,0800,62,2,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,154000,0,0,0,0
25,10,3,09,,,,,,,12,2,9,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
25,14,2,14,6,40,1000,1,0170,6050,17,1,8,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,1000,0,0,0,1
33,19,1,,1,25,35000,1,8680,4110,39,1,8,02,5,1,1,1,1,1,30,01,1,1,2,2,2,2,2,,35000,0,0,0,0
20,09,1,,1,40,20000,1,5392,9645,58,2,1,02,1,2,5,3,1,1,15,01,1,1,2,2,2,2,2,,20000,0,0,0,0
25,16,2,15,3,4,2000,1,8680,4055,21,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,2,2000,0,0,0,0
25,02,2,02,,,,,,,5,1,9,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,21,1,,6,,0,1,5382,4760,65,1,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,42000,0,0,0,0
25,16,1,,3,32,15000,1,0770,6515,28,1,1,02,5,1,1,,2,,,,1,2,1,2,2,2,2,,15000,0,0,0,0
36,01,1,,1,60,58000,1,3390,8990,59,2,6,01,1,2,5,,2,1,15,01,2,2,2,2,2,2,2,,58010,0,0,0,0
20,19,1,,6,,0,,,,49,2,1,01,3,1,1,,2,,,,1,2,1,1,2,2,2,2,12600,0,0,0,1
20,20,1,,1,56,195000,3,9470,3740,31,1,1,01,5,1,1,,2,1,65,01,1,1,2,2,2,2,2,,196500,0,0,0,0
21,16,1,,6,,0,,,,72,2,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,98100,0,0,22100,0
30,19,2,15,1,20,17500,1,5392,7750,18,1,9,02,5,1,1,1,1,1,20,01,1,2,1,2,2,2,2,,17500,0,0,0,0
20,21,1,,1,80,62000,4,9470,1220,41,2,9,01,1,1,1,,2,1,30,01,1,1,2,2,2,2,2,2,62000,0,0,0,0
25,22,1,,2,45,40000,3,7860,1822,29,2,9,02,1,1,1,,2,,,,1,1,2,2,2,2,2,1,40000,0,0,0,0
25,16,2,15,6,,0,,,,18,1,8,08,5,1,1,3,1,,,,1,1,2,2,2,2,2,,0,0,0,0,0
34,16,1,,6,,0,3,7860,5140,68,2,2,01,3,1,1,,2,,,,1,1,1,2,2,2,2,,23300,0,0,14400,0
25,20,2,15,1,50,42000,1,8680,4055,31,1,8,02,5,1,3,,2,1,15,01,1,1,2,2,2,2,2,,42000,0,0,0,0
21,20,1,,6,,0,,,,71,2,6,01,1,2,4,,2,,,,1,1,1,1,2,2,1,,5100,0,0,7400,0
21,19,2,15,1,30,25000,3,7860,2330,23,2,8,02,1,1,1,1,1,1,10,01,1,1,2,2,2,2,2,2,25000,0,0,0,0
21,20,1,,1,50,100000,1,3291,5740,56,2,6,01,1,2,5,2,1,1,10,01,1,1,2,2,2,2,2,,100000,0,0,0,0
38,15,2,14,1,30,565000,2,6770,2016,29,1,9,02,5,1,1,1,1,6,30,01,1,2,1,2,2,2,2,,566900,0,0,0,0
20,16,1,,6,40,19200,1,7580,9600,48,1,8,02,5,2,5,2,1,,,,2,2,2,1,2,2,1,,19200,0,0,0,0
25,18,2,15,3,20,2100,1,5181,4720,23,1,2,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,8900,0,0,0,0
25,19,2,15,6,,0,,,,21,1,8,02,5,1,1,2,1,,,,1,2,1,2,2,2,2,,0,0,0,0,1
20,24,1,,1,40,250000,2,8191,3090,36,1,1,01,1,1,1,1,1,1,5,01,1,1,2,2,2,2,2,,250000,0,0,0,0
20,22,3,16,1,40,43000,1,7390,0735,38,1,1,01,1,1,1,,2,1,15,01,1,1,2,2,2,2,2,,37400,-5600,0,0,0
25,19,1,,6,,0,,,,21,1,1,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,0,0,0,0,0
21,20,1,,1,50,0,6,8770,4710,61,1,1,01,1,2,4,1,1,1,50,01,1,1,2,2,2,2,2,,74000,60000,0,0,0
20,22,1,,1,60,0,6,0770,0220,48,1,1,01,1,1,1,,2,1,45,01,1,1,2,2,2,2,2,,100000,100000,0,0,0
21,22,1,,1,40,66000,1,4390,0735,38,2,6,01,1,1,1,1,1,1,5,01,1,1,2,2,2,2,2,2,66000,0,0,0,0
22,15,1,,1,40,200000,7,3895,0440,38,1,1,01,5,1,1,,2,1,10,01,1,1,2,2,2,2,2,,200000,0,0,0,0
21,21,1,,1,45,76000,1,6671,5740,59,2,1,01,1,1,1,,2,1,25,01,1,1,2,2,2,2,2,,76000,0,0,0,0
25,01,1,,,,,,,,4,2,9,02,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,1
25,11,2,11,,,,,,,14,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
29,19,1,,6,,0,6,8470,4600,69,2,6,01,2,2,4,2,1,,,,1,2,1,2,2,2,2,,11600,0,0,9600,0
20,19,1,,6,22,29800,1,0770,6355,63,1,1,01,3,1,1,,2,,,,1,2,1,1,2,2,1,,89800,0,0,0,0
25,11,2,11,,,0,,,,15,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
20,07,1,,1,15,0,6,8470,4600,69,2,8,02,1,2,5,4,1,,,11,1,1,2,2,2,2,2,,4800,4800,0,0,1
21,19,1,,2,40,25000,3,8370,5400,34,2,8,02,1,1,1,1,1,,,,1,1,2,2,2,2,2,1,31000,0,0,0,0
25,13,3,13,,,0,,,,15,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
21,21,1,,1,50,180000,1,6871,0120,56,1,1,01,1,1,1,,2,,2,10,1,1,2,2,2,2,2,,180000,0,0,0,0
25,03,2,03,,,,,,,6,2,9,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,1
30,01,1,,,,,,,,4,1,7,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
20,20,1,,1,20,35000,1,6070,9050,44,2,1,01,1,1,1,,2,1,141,01,1,1,2,2,2,2,2,2,35000,0,0,0,0
20,16,1,,6,,0,1,6991,1108,65,1,6,01,1,2,4,1,1,,,,1,2,1,2,2,2,2,,1700,0,0,1700,1
21,01,1,,6,,0,,,,48,2,8,11,1,2,4,2,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
20,20,1,,1,40,85000,1,6680,5140,36,2,1,01,1,2,4,1,1,1,25,01,1,1,2,1,2,2,2,2,85800,800,0,0,0
21,19,1,,1,40,30000,5,9380,5240,34,2,2,01,1,1,1,,2,,60,02,1,1,2,2,2,2,2,2,30000,0,0,0,0
25,21,1,,2,40,53000,3,7860,2006,36,2,8,02,1,2,4,1,1,,,,1,1,2,2,2,2,2,2,53000,0,0,0,0
25,14,3,13,6,,0,,,,17,1,9,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
34,18,1,,6,,0,1,8590,4435,28,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,2,0,0,0,0,1
25,06,2,06,,,,,,,9,2,9,11,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,1
20,21,3,16,6,10,0,6,8470,4600,25,2,1,01,5,1,1,,2,,,,1,1,2,1,2,2,1,2,15020,15000,0,0,0
21,21,1,,6,25,12500,3,7860,2310,63,2,1,01,1,1,3,,2,,,,1,1,2,2,2,2,2,,40000,0,0,0,0
21,21,1,,6,9,4900,1,8180,0350,67,2,1,01,1,1,1,,2,,,,1,2,1,2,2,2,2,,27800,0,0,22900,0
28,23,1,,1,80,85000,1,7870,2205,48,1,6,01,5,2,4,1,1,1,105,01,1,1,2,2,2,2,2,,85000,0,0,0,0
25,14,1,,6,,0,,,,19,2,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,2,0,0,0,0,0
25,05,2,05,,,,,,,9,2,1,02,5,1,1,2,1,,,,1,2,1,2,2,2,2,,,,,,1
21,19,1,,1,15,0,6,7490,2910,26,2,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,1,20000,20000,0,0,0
21,21,1,,1,40,121000,2,7860,2310,57,2,1,01,1,1,1,,2,1,10,01,1,1,2,2,2,2,2,,121000,0,0,0,0
34,19,1,,6,,0,,,,37,2,9,02,5,1,1,,2,,,,1,2,1,1,2,2,2,2,18500,0,11300,0,0
20,21,1,,1,50,115000,3,9470,3820,27,1,1,01,5,1,1,,2,1,45,01,1,1,2,2,2,2,2,,115000,0,0,0,0
20,21,1,,6,30,18000,1,6871,0120,22,2,2,01,5,1,1,,2,,,,1,2,1,2,2,2,2,2,18000,0,0,0,0
20,21,1,,1,64,160000,1,7380,1021,42,1,9,02,5,2,4,,2,,,11,1,1,2,2,2,2,2,,160000,0,0,0,0
21,16,1,,1,45,35000,7,2370,9620,41,2,8,02,1,2,5,1,1,1,30,01,2,2,2,2,2,2,2,2,35000,0,0,0,0
21,22,1,,1,40,140000,1,7970,3110,31,2,1,01,1,1,1,,2,1,15,01,1,1,2,2,2,2,2,2,144000,4000,0,0,0
20,19,1,,1,40,100000,1,7390,0136,53,2,8,02,1,2,4,,2,2,20,01,1,1,2,2,2,2,2,,100000,0,0,0,0
21,21,1,,1,40,90000,2,7890,0800,58,1,1,01,1,1,1,,2,1,15,01,1,1,2,2,2,2,2,,90000,0,0,0,0
29,01,1,,6,40,10000,1,4470,9620,59,2,8,02,1,2,5,4,1,,,,1,2,1,1,2,1,2,,10000,0,0,0,0
20,16,1,,3,40,6000,1,8990,4521,58,2,6,01,1,2,4,3,1,,,,1,1,2,2,2,2,2,,11400,0,0,0,0
25,16,2,15,6,,0,,,,16,1,8,02,5,1,1,1,1,,,,1,1,2,2,2,2,2,,0,0,0,0,0
21,21,1,,6,,0,,,,73,2,6,01,1,2,4,2,1,,,,1,2,1,2,2,2,2,,4800,0,0,4800,0
38,19,1,,6,,0,,,,31,1,1,01,5,1,1,,2,,,,1,2,1,1,2,2,1,,0,0,0,0,1
20,22,1,,6,,0,2,8191,3255,26,2,1,01,5,2,4,1,1,,,,1,2,1,2,2,2,2,2,0,0,0,0,1
20,20,1,,6,,0,,,,89,2,1,01,2,1,1,,2,,,,1,2,1,2,2,2,2,,27000,0,0,27000,0
20,21,1,,1,48,81000,2,7390,0051,42,2,9,02,4,1,1,,2,,,11,1,1,2,2,2,2,2,2,84600,0,0,0,0
25,21,1,,1,40,40000,3,7860,5740,31,2,8,11,5,1,1,1,1,1,10,01,1,1,2,2,2,2,2,2,40000,0,0,0,0
20,01,1,,6,,0,,,,77,2,1,01,2,2,4,2,1,,,,1,2,1,2,2,2,2,,36200,0,0,22000,0
30,01,2,01,,,,,,,4,1,8,02,5,1,1,,,,,,1,1,1,2,2,2,,,,,,,0
25,21,1,,1,40,30000,3,7860,2310,28,2,1,02,5,1,1,1,1,1,40,01,1,1,2,2,2,2,2,2,30000,0,0,0,0
20,16,1,,6,,0,,,,62,1,1,01,1,1,1,,2,,,,1,1,2,1,2,2,1,,11200,0,0,11200,1
38,18,1,,3,,0,9,9920,9920,30,2,1,01,5,1,1,,2,,,,1,2,1,1,2,2,2,2,0,0,0,0,1
21,24,1,,1,50,75000,3,7860,2310,44,2,1,01,1,1,1,,2,2,15,01,1,1,2,2,2,2,2,2,75000,0,0,0,0
21,21,1,,6,,0,,,,53,2,6,01,1,2,5,3,1,,,,1,1,2,2,2,2,2,,0,0,0,0,0
25,,,,,,,,,,0,2,1,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
36,16,1,,6,,0,,,,65,2,8,02,1,2,4,3,1,,,,1,1,1,2,2,2,2,,10800,0,0,10800,1
20,19,1,,3,40,62000,1,8680,0440,49,1,1,23,3,1,1,1,1,,,,2,2,2,2,2,2,2,,62000,0,0,0,0
25,09,2,09,,,,,,,13,1,1,02,5,1,1,,2,,,,1,1,1,2,2,2,2,,,,,,1
20,19,1,,1,40,30000,1,8270,3500,49,2,1,02,3,2,4,2,1,1,5,01,1,1,2,2,2,2,2,2,30000,0,0,0,0
20,16,1,,2,36,16500,1,8680,4030,37,2,1,02,3,2,5,2,1,,,,2,2,2,2,2,2,2,1,16500,0,0,0,0
25,11,2,10,,,,,,,13,1,1,01,5,2,5,1,1,,,,1,1,2,2,2,2,2,,,,,,0
21,21,1,,6,,0,1,6070,9430,38,2,1,01,1,2,4,1,1,,,,1,1,2,2,2,2,2,1,0,0,0,0,0
25,20,1,,1,39,26000,2,8170,5600,25,2,9,02,5,1,1,,2,1,20,01,1,1,2,2,2,2,2,2,26000,0,0,0,0
25,,,,,,,,,,2,1,6,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
20,16,1,,1,30,26000,1,5276,4760,41,2,1,02,5,1,1,,2,2,5,01,1,2,1,2,2,2,2,2,26000,0,0,0,0
25,01,1,,,,,,,,3,1,1,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
20,22,1,,1,40,85000,1,8660,0020,44,1,1,01,1,2,5,1,1,1,30,01,1,1,2,2,2,2,2,,85000,0,0,0,0
20,19,1,,1,40,50000,3,9090,3900,55,1,1,01,3,2,5,,2,1,45,01,1,1,2,2,2,2,2,,50000,0,0,0,0
20,20,1,,1,40,45000,3,8370,2012,48,2,9,02,5,1,1,1,1,1,25,01,1,1,2,2,2,2,2,2,51000,0,0,0,0
20,19,1,,1,40,40000,1,7072,0410,40,2,1,01,1,2,5,1,1,,,11,1,1,2,2,2,2,2,2,40000,0,0,0,0
21,21,1,,1,40,50000,5,9590,5710,46,1,9,02,1,1,1,1,1,1,25,01,1,1,1,2,2,2,2,,50000,0,0,0,0
20,19,1,,6,,0,6,5581,8750,77,1,1,01,1,1,1,,2,,,,1,1,1,1,1,2,2,,27230,0,0,12000,0
25,18,1,,1,48,67000,1,6570,2634,26,2,1,01,5,1,1,,2,,,11,1,1,2,2,2,2,2,2,64600,0,0,0,0
25,,,,,,,,,,1,1,9,02,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
20,22,1,,1,40,154000,1,6991,1021,58,1,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,154000,0,0,0,0
25,09,2,09,,,,,,,12,1,8,02,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
20,18,1,,1,17,16200,1,8680,4055,26,1,1,02,4,1,1,,2,,50,12,2,2,2,2,2,2,2,,18600,0,0,0,0
20,23,1,,1,40,145000,1,5071,3050,40,2,1,01,1,1,1,,2,1,20,01,1,1,2,2,2,2,2,2,145000,0,0,0,0
25,01,1,,,,,,,,4,1,9,07,5,2,5,,,,,,1,1,2,2,2,2,,,,,,,0
20,19,1,,1,40,11000,1,6390,0800,31,2,8,02,1,1,1,1,1,1,15,01,1,1,2,2,2,2,2,2,11000,0,0,0,0
20,21,1,,6,,0,,,,83,2,1,01,2,1,1,,2,,,,1,1,1,1,2,1,2,,182300,0,0,3300,0
25,09,2,09,,,,,,,12,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,19,1,,3,20,31300,1,6290,4840,53,1,7,01,1,1,1,1,1,,,,2,2,2,2,2,2,2,,31300,0,0,0,0
30,16,1,,1,45,34300,1,8990,4655,19,1,9,02,5,1,1,1,1,1,5,01,1,2,1,2,2,2,2,,34300,0,0,0,0
25,19,2,15,6,20,3000,1,8680,4055,19,2,9,02,5,2,4,1,1,,,,1,2,1,2,2,2,2,2,3000,0,0,0,0
20,01,1,,2,2,0,6,7690,4220,52,2,5,02,3,2,5,4,1,,,,1,1,2,2,2,2,2,,5800,1000,0,0,1
20,22,1,,1,40,130000,1,0580,0020,55,1,9,02,1,1,1,2,1,1,10,01,1,1,2,2,2,2,2,,133600,0,0,0,0
30,08,2,08,,,,,,,10,2,9,02,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
20,21,1,,1,45,160000,1,2190,0136,43,1,1,01,1,1,1,,2,1,15,01,1,1,2,2,2,2,2,,157700,0,0,0,0
25,04,1,,,,,,,,7,1,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
20,16,1,,6,,0,,,,82,2,1,01,1,1,1,,2,,,,1,1,1,1,1,2,2,,3800,0,0,1600,0
25,12,2,11,,,,,,,14,2,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,18,1,,1,40,40000,1,1280,9620,60,1,1,01,1,1,1,,2,1,10,01,1,1,2,2,2,2,2,,40000,0,0,0,0
25,01,1,,,,,,,,5,2,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
25,19,2,15,6,,0,,,,20,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
38,19,1,,3,40,8000,1,8380,0420,37,1,1,01,5,1,1,,2,,,,1,2,1,1,2,2,2,,8000,0,0,0,1
25,04,2,04,,,,,,,7,2,2,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,22,1,,6,,0,3,0770,6230,64,1,2,01,5,1,1,,2,,,,1,1,2,1,2,2,2,,56700,0,0,6200,0
20,21,1,,1,40,150000,2,8191,3255,48,2,6,01,1,2,4,1,1,1,10,01,1,1,2,2,2,2,2,2,156000,0,0,0,0
25,21,2,16,1,20,9000,3,7860,2310,22,2,8,02,5,1,1,1,1,1,15,01,1,1,2,2,2,2,2,2,9000,0,0,0,0
25,07,2,07,,,,,,,11,1,8,02,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,19,2,15,6,,0,,,,20,2,6,01,5,2,5,1,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,1
25,09,2,09,,,,,,,12,2,8,02,5,1,1,1,1,,,,1,1,1,2,2,2,2,,,,,,0
20,16,1,,1,40,0,6,8870,8140,24,1,8,02,5,2,5,1,1,2,10,01,2,2,2,2,2,2,2,,10000,10000,0,0,0
32,16,1,,1,50,75000,7,7770,4210,30,1,8,02,1,1,1,1,1,2,45,01,1,2,1,2,2,2,2,,75000,0,0,0,0
21,20,1,,1,45,102000,1,6170,0102,43,1,6,02,1,1,1,1,1,1,40,01,1,2,1,2,2,2,2,,102000,0,0,0,0
25,,,,,,,,,,1,1,6,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
20,19,1,,6,,0,,,,73,1,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,4600,0,0,1600,1
20,21,1,,6,,0,,,,72,1,1,01,3,1,1,,2,,,,1,2,1,2,2,2,2,,31600,0,0,27800,0
21,18,1,,1,40,60000,7,6481,0440,56,2,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,60000,0,0,0,0
30,06,1,,,,,,,,8,2,9,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,1
20,18,1,,1,40,65000,4,9570,0440,43,2,6,02,3,1,1,,2,1,5,01,1,1,2,2,2,2,2,2,65000,0,0,0,0
20,22,1,,1,40,90000,1,7390,1006,26,2,6,01,5,2,5,,2,,60,02,1,1,2,2,2,2,2,2,90000,0,0,0,0
21,22,1,,1,40,120000,3,7860,1822,38,2,9,02,1,2,4,1,1,,,11,1,1,2,2,2,2,2,2,120000,0,0,0,0
20,22,1,,1,1,2000,2,7380,1021,60,1,6,01,1,2,4,2,1,1,40,01,1,1,2,2,2,2,2,,6650,0,0,0,0
20,22,1,,1,60,100000,1,7390,0710,26,2,1,01,5,2,5,1,1,,30,09,1,1,2,2,2,2,2,2,100000,0,0,0,0
20,22,1,,1,50,70000,2,7860,2310,38,2,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,2,81300,0,0,0,0
25,12,2,12,,,0,,,,15,2,9,01,5,1,1,,2,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
20,22,1,,1,50,110000,2,9160,2040,39,1,1,01,1,1,1,,2,1,10,01,1,1,2,2,2,2,2,,110000,0,0,0,0
20,22,1,,1,40,100000,3,9370,1530,36,2,1,01,1,2,4,1,1,2,35,01,1,1,2,2,2,2,2,1,100000,0,0,0,0
27,12,2,11,,,,,,,14,2,6,01,5,2,5,2,1,,,,1,1,2,2,2,2,2,,,,,,0
20,20,1,,1,40,58000,1,7290,5110,58,2,1,01,5,1,1,,2,,,11,1,1,2,2,2,2,2,,58000,0,0,0,0
20,22,1,,1,40,79000,1,7290,1360,27,2,6,01,5,2,5,,2,1,141,01,1,1,2,2,2,2,2,2,79000,0,0,0,0
21,24,1,,1,40,120000,1,7460,1650,38,2,6,01,1,2,5,2,1,1,20,01,1,1,2,2,2,2,2,2,120000,0,0,0,0
25,16,1,,1,40,40500,1,1280,7330,30,1,1,01,3,1,1,,2,1,50,01,1,1,2,2,2,2,2,,51300,0,0,0,0
20,23,1,,1,6,1500,3,9470,5260,60,2,1,01,1,1,1,,2,1,7,01,1,1,2,2,2,2,2,,40500,0,0,0,0
21,21,1,,6,,0,,,,66,1,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,71500,0,0,5500,0
25,12,2,11,,,0,,,,15,2,9,02,5,1,1,,2,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
28,16,1,,1,40,24000,1,4971,4700,26,1,1,01,3,1,1,,2,1,50,01,1,1,2,2,2,2,2,,24000,0,0,0,0
20,20,1,,1,40,4600,1,8370,3602,74,2,1,01,3,1,1,,2,,20,12,1,2,1,2,2,2,2,,9800,0,0,5200,1
25,02,2,02,,,,,,,6,1,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,22,1,,6,,0,,,,74,1,1,01,1,1,1,,2,,,,1,2,1,2,2,2,2,,51000,0,0,21000,0
